tasks,scenario_seed,algorithm_seed,method,stage,timeline,available,solver_status,qualified,audit_passed,max_normalized_violation,worst_constraint,energy_j,normalized_mec_cpu,total_distance_m,contacts,offloaded_tasks,offload_ratio,mean_delay_s,p95_delay_s,min_deadline_slack_s,mean_carrying_wait_s,flight_j,collection_j,upload_hover_j,transmit_j,local_compute_j,carrying_wait_status
50,46,102,fixed_contacts,2,saved,True,optimal_inaccurate,False,True,0.33442563418165344,mec_task_complete::G_U1_1::1::S12,205567.36130704303,0.18915272131624608,10826.626286853014,2,2,0.04,200.47441473834988,353.6743460007047,-3.6566260064319067e-07,20.465765015795554,194879.27316335426,10000.0,232.12178009603747,0.11606089004801876,455.85030270268504,available
50,46,102,fixed_contacts,2,reconstructed,True,optimal_inaccurate,False,True,0.0,nonnegative::tau_s::G_U1_1,205565.31252001092,0.18915272131624608,10826.626286853014,2,2,0.04,200.4740199643191,353.6738736066676,0.00014289483272023062,20.465765015795554,194879.27316335426,10000.0,230.07401694549918,0.1150370084727496,455.85030270268504,available
50,46,102,fixed_task_route,1,saved,True,optimal,True,True,1.5412116027846423e-07,upload_epi::G_U2_1,227768.5579358904,1.7116044614452022,12053.210776091182,2,2,0.04,205.17443410048855,356.7136542651994,4.2865622162935324e-10,9.057539064743551,216957.7939696413,10000.0,288.0885882020832,0.14404429410104158,522.5313337528987,available
50,46,102,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,227768.5579359148,1.7116044614452022,12053.210776091182,2,2,0.04,204.23763266189036,356.71365417056927,6.285631570790429e-09,9.057539064743551,216957.7939696413,10000.0,288.08858822649427,0.14404429411324715,522.5313337528987,available
50,46,102,fixed_task_route,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,227770.45853211067,1.0241429703835352,12053.210776091182,2,2,0.04,205.49958003470994,356.0093705467438,2.631850293255411e-11,9.057539064743551,216957.7939696413,10000.0,288.0886045154383,0.1440443022577192,524.4319136516725,available
50,46,102,fixed_task_route,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U1_1,227770.45851959987,1.0241429703835352,12053.210776091182,2,2,0.04,205.17132938721852,353.7403880454309,3.2335947253159247e-09,9.057539064743551,216957.7939696413,10000.0,288.0885920108811,0.14404429600544055,524.4319136516725,available
50,46,102,full,1,saved,True,optimal,True,True,7.346374014167105e-07,upload_epi::G_U1_1,175399.5234919528,0.9320021133387308,9123.421304824293,2,2,0.04,178.99072609917212,304.1121638754223,5.63005642106873e-09,64.17452720016857,164221.58348683728,10000.0,477.17882300123813,0.23858941150061908,700.5225927027826,available
50,46,102,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,175399.52349189887,0.9320021133387308,9123.421304824293,2,2,0.04,178.2641043727442,301.5688426445861,1.313331381425087e-07,64.17452720016857,164221.58348683728,10000.0,477.17882294735125,0.23858941147367563,700.5225927027826,available
50,46,102,full,2,saved,True,optimal,False,True,0.5136842650120922,mec_task_complete::G_U1_1::1::S19,175401.27728840962,0.5334369358517117,9123.421304824293,2,2,0.04,179.2508007044365,309.64971521641536,-1.5202473377939896e-06,64.17452720016857,164221.58348683728,10000.0,478.9316173271361,0.2394658086635681,700.5227184365529,available
50,46,102,full,2,reconstructed,True,optimal,False,False,1.2553832160281488,deadline::S19,175401.25113666686,0.5334369358517117,9123.421304824293,2,2,0.04,179.25079410964338,309.64951643666114,-0.0004921348993889296,64.17452720016857,164221.58348683728,10000.0,478.90547865374265,0.23945273932687133,700.5227184365529,available
50,47,100,fixed_contacts,1,saved,True,optimal,True,True,9.868025588585541e-08,upload_epi::G_U4_1,204066.4297451228,1.523365857795806,10724.17673081626,2,2,0.04,210.91204441057835,349.3701204776267,4.07743527830462e-09,69.02874636606765,193035.1811546927,10000.0,404.56154493532597,0.202280772467663,626.4847647223133,available
50,47,100,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U4_1,204066.42974509942,1.523365857795806,10724.17673081626,2,2,0.04,209.9342545304978,349.3701203103843,1.2007433269900503e-07,69.02874636606765,193035.1811546927,10000.0,404.5615449119493,0.20228077245597464,626.4847647223133,available
50,47,100,fixed_contacts,2,saved,True,optimal_inaccurate,False,False,96.16449773987235,upload_epi::G_U4_1,204068.50232646766,0.292415271592536,10724.17673081626,2,2,0.04,211.28113896405497,349.37009303047245,-3.0127198726859206e-06,69.02874636606765,193035.1811546927,10000.0,406.6500737602522,0.2033250368801261,626.4677729778437,available
50,47,100,fixed_contacts,2,reconstructed,True,optimal_inaccurate,False,False,130.6402788680616,deadline::S23,204066.50412549978,0.292415271592536,10724.17673081626,2,2,0.04,211.28293470595474,349.37450283825433,-0.05335370807415529,69.02874636606765,193035.1811546927,10000.0,404.65287139355564,0.20232643569677783,626.4677729778437,available
50,47,100,fixed_task_route,1,saved,True,optimal,True,True,6.603162461260581e-08,upload_epi::EL_U4_1,224163.92622251294,0.9718869666572446,11841.680573787471,2,2,0.04,201.09699005243002,339.82839739617714,4.84425299873692e-09,38.86681329900641,213150.25032817447,10000.0,449.05194555585547,0.22452597277792774,564.3994228098225,available
50,47,100,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,224163.92622251814,0.9718869666572446,11841.680573787471,2,2,0.04,200.76843107808293,339.82839714440195,9.726002758725372e-08,38.86681329900641,213150.25032817447,10000.0,449.0519455610631,0.2245259727805316,564.3994228098225,available
50,47,100,fixed_task_route,2,saved,True,optimal,True,True,0.000623400723769924,upload_epi::G_U2_1,224166.16786170995,0.790466985445005,11841.680573787471,2,2,0.04,201.22271929858456,339.8283974044732,3.8625103115919046e-11,38.86681329900641,213150.25032817447,10000.0,451.2924648604353,0.22564623243021764,564.3994224426318,available
50,47,100,fixed_task_route,2,reconstructed,True,optimal,True,True,0.0013131397509101,deadline::S17,224166.16780555827,0.790466985445005,11841.680573787471,2,2,0.04,201.22271923980833,339.82839728325666,-4.6157126121215697e-07,38.86681329900641,213150.25032817447,10000.0,451.29240873678907,0.22564620436839455,564.3994224426318,available
50,47,100,full,1,saved,True,optimal,True,True,1.339514358020014e-07,upload_epi::EL_U4_1,210963.98123977988,0.9640714829255788,11111.920131850324,2,2,0.04,205.94691840219969,347.0473450810386,3.810896487266291e-09,38.86681329900641,200014.56237330582,10000.0,449.05194559103666,0.22452597279551834,500.142394910248,available
50,47,100,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,210963.98123974897,0.9640714829255788,11111.920131850324,2,2,0.04,205.18417581385057,347.0473449535008,7.610805141666788e-08,38.86681329900641,200014.56237330582,10000.0,449.05194556014175,0.2245259727800709,500.142394910248,available
50,47,100,full,2,saved,True,optimal,True,True,0.00046981245883547337,mec_task_complete::G_U2_1::1::S17,210966.09087941147,0.7430590721397625,11111.920131850324,2,2,0.04,206.2280777629642,347.0473450790636,1.170121777249733e-10,38.86681329900641,200014.56237330582,10000.0,451.1605306541013,0.22558026532705067,500.14239518621986,available
50,47,100,full,2,reconstructed,True,optimal,True,True,0.0006577859012951707,deadline::S23,210966.09079161784,0.7430590721397625,11111.920131850324,2,2,0.04,206.2280775849182,347.0473448994157,-2.6864086066780146e-07,38.86681329900641,200014.56237330582,10000.0,451.16044290436355,0.2255802214521818,500.14239518621986,available
50,47,101,fixed_contacts,1,saved,True,optimal,True,True,1.83792617488879e-06,upload_epi::G_U4_1,191808.67507700954,1.6953247188155514,10032.118785760256,2,4,0.08,212.6343041176699,360.2990909548174,9.87142811936792e-10,54.16846192627845,180578.1381436846,10000.0,622.7153585490973,0.3113576792745487,607.5102170965657,available
50,47,101,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U4_1,191808.67507705247,1.6953247188155514,10032.118785760256,2,4,0.08,210.02040944308337,360.29909090958193,2.7983162453892874e-08,54.16846192627845,180578.1381436846,10000.0,622.7153585919937,0.3113576792959968,607.5102170965657,available
50,47,101,fixed_contacts,2,saved,True,optimal_inaccurate,False,False,216.3158345490481,upload_epi::G_U2_1,191810.5931765902,0.8872949655426781,10032.118785760256,2,4,0.08,213.15227464543744,360.5777572317604,-4.8443689848909344e-05,54.16846192627845,180578.1381436846,10000.0,598.916170745739,0.29945808537286955,633.2394040744789,available
50,47,101,fixed_contacts,2,reconstructed,True,optimal_inaccurate,False,False,361.6474721139783,deadline::S17,191834.40306564298,0.8872949655426781,10032.118785760256,2,4,0.08,209.47533349870088,355.8606905013833,-0.12711981318221888,54.16846192627845,180578.1381436846,10000.0,622.7141608035017,0.3113570804017508,633.2394040744789,available
50,47,101,fixed_task_route,1,saved,True,optimal,True,True,6.603162461260581e-08,upload_epi::EL_U4_1,224163.92622251294,0.9718869666572446,11841.680573787471,2,2,0.04,201.09699005243002,339.82839739617714,4.84425299873692e-09,38.86681329900641,213150.25032817447,10000.0,449.05194555585547,0.22452597277792774,564.3994228098225,available
50,47,101,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,224163.92622251814,0.9718869666572446,11841.680573787471,2,2,0.04,200.76843107808293,339.82839714440195,9.726002758725372e-08,38.86681329900641,213150.25032817447,10000.0,449.0519455610631,0.2245259727805316,564.3994228098225,available
50,47,101,fixed_task_route,2,saved,True,optimal,True,True,0.000623400723769924,upload_epi::G_U2_1,224166.16786170995,0.790466985445005,11841.680573787471,2,2,0.04,201.22271929858456,339.8283974044732,3.8625103115919046e-11,38.86681329900641,213150.25032817447,10000.0,451.2924648604353,0.22564623243021764,564.3994224426318,available
50,47,101,fixed_task_route,2,reconstructed,True,optimal,True,True,0.0013131397509101,deadline::S17,224166.16780555827,0.790466985445005,11841.680573787471,2,2,0.04,201.22271923980833,339.82839728325666,-4.6157126121215697e-07,38.86681329900641,213150.25032817447,10000.0,451.29240873678907,0.22564620436839455,564.3994224426318,available
50,47,101,full,1,saved,True,optimal,True,True,1.339514358020014e-07,upload_epi::EL_U4_1,210963.98123977988,0.9640714829255788,11111.920131850324,2,2,0.04,205.94691840219969,347.0473450810386,3.810896487266291e-09,38.86681329900641,200014.56237330582,10000.0,449.05194559103666,0.22452597279551834,500.142394910248,available
50,47,101,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,210963.98123974897,0.9640714829255788,11111.920131850324,2,2,0.04,205.18417581385057,347.0473449535008,7.610805141666788e-08,38.86681329900641,200014.56237330582,10000.0,449.05194556014175,0.2245259727800709,500.142394910248,available
50,47,101,full,2,saved,True,optimal,True,True,0.00046981245883547337,mec_task_complete::G_U2_1::1::S17,210966.09087941147,0.7430590721397625,11111.920131850324,2,2,0.04,206.2280777629642,347.0473450790636,1.170121777249733e-10,38.86681329900641,200014.56237330582,10000.0,451.1605306541013,0.22558026532705067,500.14239518621986,available
50,47,101,full,2,reconstructed,True,optimal,True,True,0.0006577859012951707,deadline::S23,210966.09079161784,0.7430590721397625,11111.920131850324,2,2,0.04,206.2280775849182,347.0473448994157,-2.6864086066780146e-07,38.86681329900641,200014.56237330582,10000.0,451.16044290436355,0.2255802214521818,500.14239518621986,available
50,47,102,fixed_contacts,1,saved,True,optimal,True,True,1.3825304537559448e-08,upload_epi::G_U2_1,213894.4720450605,1.4471732361983425,11264.445056181903,2,2,0.04,197.68824163754644,347.7645842047824,3.1208173822960816e-09,73.23977019089051,202760.01101127427,10000.0,405.96512638494994,0.20298256319247499,728.292924838102,available
50,47,102,fixed_contacts,1,reconstructed,True,optimal,True,True,4.037174635000569e-13,upload_epi::G_U4_1,213894.4720450505,1.4471732361983425,11264.445056181903,2,2,0.04,195.11886142261326,347.76458404890826,6.197501534188632e-08,73.23977019089051,202760.01101127427,10000.0,405.9651263749632,0.2029825631874816,728.292924838102,available
50,47,102,fixed_contacts,2,saved,True,optimal_inaccurate,False,False,11.63977490055146,bandwidth_cap::E1,213896.6065812763,0.12179139782655568,11264.445056181903,2,2,0.04,198.57933640709612,353.11679444428904,-6.378718353516888e-08,73.23977019089051,202760.01101127427,10000.0,408.0958270813664,0.20404791354068322,728.2956950071434,available
50,47,102,fixed_contacts,2,reconstructed,True,optimal_inaccurate,False,False,11.63977490055146,bandwidth_cap::E1,213894.4728140815,0.12179139782655568,11264.445056181903,2,2,0.04,198.57890671202392,353.11464793899535,0.00012647721712255588,73.23977019089051,202760.01101127427,10000.0,405.96312623696457,0.2029815631184823,728.2956950071434,available
50,47,102,fixed_task_route,1,saved,True,optimal,True,True,6.603162461260581e-08,upload_epi::EL_U4_1,224163.92622251294,0.9718869666572446,11841.680573787471,2,2,0.04,201.09699005243002,339.82839739617714,4.84425299873692e-09,38.86681329900641,213150.25032817447,10000.0,449.05194555585547,0.22452597277792774,564.3994228098225,available
50,47,102,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,224163.92622251814,0.9718869666572446,11841.680573787471,2,2,0.04,200.76843107808293,339.82839714440195,9.726002758725372e-08,38.86681329900641,213150.25032817447,10000.0,449.0519455610631,0.2245259727805316,564.3994228098225,available
50,47,102,fixed_task_route,2,saved,True,optimal,True,True,0.000623400723769924,upload_epi::G_U2_1,224166.16786170995,0.790466985445005,11841.680573787471,2,2,0.04,201.22271929858456,339.8283974044732,3.8625103115919046e-11,38.86681329900641,213150.25032817447,10000.0,451.2924648604353,0.22564623243021764,564.3994224426318,available
50,47,102,fixed_task_route,2,reconstructed,True,optimal,True,True,0.0013131397509101,deadline::S17,224166.16780555827,0.790466985445005,11841.680573787471,2,2,0.04,201.22271923980833,339.82839728325666,-4.6157126121215697e-07,38.86681329900641,213150.25032817447,10000.0,451.29240873678907,0.22564620436839455,564.3994224426318,available
50,47,102,full,1,saved,True,optimal,True,True,1.3981822366559982e-05,upload_epi::G_U3_1,172543.06436903513,1.5295153477615167,8967.565823905277,2,2,0.04,200.32699196613422,371.2720461511598,4.768764938489767e-09,11.10976282386612,161416.18483029498,10000.0,428.73325261178826,0.21436662630589412,697.9319195020378,available
50,47,102,full,1,reconstructed,True,optimal,True,True,4.037174635000569e-13,upload_epi::G_U1_1,172543.06436865803,1.5295153477615167,8967.565823905277,2,2,0.04,198.15317179338746,371.27204587047396,8.789581329438079e-08,11.10976282386612,161416.18483029498,10000.0,428.73325223488564,0.21436662611744284,697.9319195020378,available
50,47,102,full,2,saved,True,optimal,True,True,0.1797773438264964,bandwidth_cap::E2,172543.14803360443,0.3270688069908357,8967.565823905277,2,2,0.04,201.05530391152809,371.2720462387098,-6.042455424903892e-11,11.10976282386612,161416.18483029498,10000.0,428.7340343329182,0.2143670171664591,698.0148019593656,available
50,47,102,full,2,reconstructed,True,optimal,True,True,0.1797773438264964,bandwidth_cap::E2,172543.147223563,0.3270688069908357,8967.565823905277,2,2,0.04,201.0466625688695,371.24782403067763,-4.941445013173507e-07,11.10976282386612,161416.18483029498,10000.0,428.7332246962736,0.21436661234813684,698.0148019593656,available
50,48,100,fixed_contacts,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U5_1,165693.09289364325,1.4528297361324942,8597.647904928728,2,2,0.04,194.93328551807784,323.1864303427975,5.030130978411762e-09,53.93180737424487,154757.6622887171,10000.0,316.8401402389918,0.1584200701194959,618.4320446170318,available
50,48,100,fixed_contacts,1,reconstructed,True,optimal,True,True,5.046468293750711e-14,upload_epi::G_U2_1,165693.09289143223,1.4528297361324942,8597.647904928728,2,2,0.04,193.04051419452796,323.186430165509,1.6945728020800743e-07,53.93180737424487,154757.6622887171,10000.0,316.84013802907305,0.1584200690145365,618.4320446170318,available
50,48,100,fixed_contacts,2,saved,True,optimal_inaccurate,False,False,7.23702541129967,bandwidth_cap::E1,165694.74538653812,0.10138199683335866,8597.647904928728,2,2,0.04,195.57940537767846,323.18651237234957,-1.049251920903771e-07,53.93180737424487,154757.6622887171,10000.0,318.48910477995446,0.15924455238997723,618.4347484886782,available
50,48,100,fixed_contacts,2,reconstructed,True,optimal_inaccurate,False,False,7.23702541129967,bandwidth_cap::E1,165693.09535942416,0.10138199683335866,8597.647904928728,2,2,0.04,195.57895176296407,323.1858189282752,0.00016157787155179903,53.93180737424487,154757.6622887171,10000.0,316.83990226724575,0.15841995113362287,618.4347484886782,available
50,48,100,fixed_task_route,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,221790.31420286337,1.597532488199559,11723.213931026015,2,2,0.04,213.16844143488805,401.1407122149323,3.1492390917264856e-09,50.79233002485952,211017.85075846827,10000.0,316.84013805538154,0.15842006902769076,455.4648862706872,available
50,48,100,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,221790.31420283194,1.597532488199559,11723.213931026015,2,2,0.04,211.26845651620764,401.1407111102724,7.946454161356087e-08,50.79233002485952,211017.85075846827,10000.0,316.84013802396396,0.158420069011982,455.4648862706872,available
50,48,100,fixed_task_route,2,saved,True,optimal,True,True,3.099786134845446e-06,upload_epi::G_U2_1,221792.1653701298,0.5432061372064201,11723.213931026015,2,2,0.04,213.68819677075658,400.6989746492722,8.665779205330182e-11,50.79233002485952,211017.85075846827,10000.0,316.8402898087503,0.15842014490437517,457.3159017078926,available
50,48,100,fixed_task_route,2,reconstructed,True,optimal,True,True,5.230892031518634e-06,deadline::S17,221792.1652354559,0.5432061372064201,11723.213931026015,2,2,0.04,213.0514623161392,398.5663549743854,-1.8204673324362375e-09,50.79233002485952,211017.85075846827,10000.0,316.84015520215274,0.15842007760107635,457.3159017078926,available
50,48,100,full,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,166741.51811333816,0.777002323418243,8675.792813114156,1,2,0.04,200.617567111101,346.07126028152976,3.957040917157428e-09,50.41949806208386,156164.2706360548,10000.0,105.36883242213075,0.05268441621106538,471.8259604450045,available
50,48,100,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,166741.5181130519,0.777002323418243,8675.792813114156,1,2,0.04,199.84310496559218,346.0712600857332,1.221545176122163e-07,50.41949806208386,156164.2706360548,10000.0,105.36883213599681,0.05268441606799841,471.8259604450045,available
50,48,100,full,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,166742.90782877017,0.1874805548736332,8675.792813114156,1,2,0.04,200.8339563733925,346.0416828817363,3.2528646443097387e-10,50.41949806208386,156164.2706360548,10000.0,105.36883952591418,0.052684419762957097,473.21566876967114,available
50,48,100,full,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,166742.90782163493,0.1874805548736332,8675.792813114156,1,2,0.04,200.197130924515,345.67650055154365,3.6928128110957914e-08,50.41949806208386,156164.2706360548,10000.0,105.36883239425372,0.05268441619712686,473.21566876967114,available
50,48,101,fixed_contacts,1,saved,True,optimal,True,True,2.1715116573582027e-06,upload_epi::G_U2_1,166595.61070736172,1.4639237478357352,8645.812823980963,2,3,0.06,192.39606003750626,312.51532088183575,5.0065978030033875e-09,55.73436271873354,155624.63083165733,10000.0,376.75463157073153,0.1883773157853658,594.0368668178871,available
50,48,101,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U5_1,166595.61070754065,1.4639237478357352,8645.812823980963,2,3,0.06,189.58652708368146,312.5153198619693,1.5900707239779877e-07,55.73436271873354,155624.63083165733,10000.0,376.75463174954507,0.18837731587477252,594.0368668178871,available
50,48,101,fixed_contacts,2,saved,True,optimal_inaccurate,False,False,14.864055442664894,bandwidth_cap::E1,166597.2610838275,0.10164537419493533,8645.812823980963,2,3,0.06,193.46019394506212,314.72342866773374,-1.4150846141092188e-05,55.73436271873354,155624.63083165733,10000.0,378.3901700031689,0.1891950850015845,594.0508870820078,available
50,48,101,fixed_contacts,2,reconstructed,True,optimal_inaccurate,False,False,14.864055442664894,bandwidth_cap::E1,166595.64964321384,0.10164537419493533,8645.812823980963,2,3,0.06,193.451456744108,314.72024813778467,5.2796888382999896e-05,55.73436271873354,155624.63083165733,10000.0,376.7795347071583,0.18838976735357915,594.0508870820078,available
50,48,101,fixed_task_route,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,221790.31420286337,1.597532488199559,11723.213931026015,2,2,0.04,213.16844143488805,401.1407122149323,3.1492390917264856e-09,50.79233002485952,211017.85075846827,10000.0,316.84013805538154,0.15842006902769076,455.4648862706872,available
50,48,101,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,221790.31420283194,1.597532488199559,11723.213931026015,2,2,0.04,211.26845651620764,401.1407111102724,7.946454161356087e-08,50.79233002485952,211017.85075846827,10000.0,316.84013802396396,0.158420069011982,455.4648862706872,available
50,48,101,fixed_task_route,2,saved,True,optimal,True,True,3.099786134845446e-06,upload_epi::G_U2_1,221792.1653701298,0.5432061372064201,11723.213931026015,2,2,0.04,213.68819677075658,400.6989746492722,8.665779205330182e-11,50.79233002485952,211017.85075846827,10000.0,316.8402898087503,0.15842014490437517,457.3159017078926,available
50,48,101,fixed_task_route,2,reconstructed,True,optimal,True,True,5.230892031518634e-06,deadline::S17,221792.1652354559,0.5432061372064201,11723.213931026015,2,2,0.04,213.0514623161392,398.5663549743854,-1.8204673324362375e-09,50.79233002485952,211017.85075846827,10000.0,316.84015520215274,0.15842007760107635,457.3159017078926,available
50,48,101,full,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,168341.4741490759,0.7510029952644484,8765.386243322399,1,1,0.02,205.63976419798934,396.03139601858254,3.9084397940314375e-09,43.01972450451754,157776.95237980317,10000.0,45.45433859510051,0.022727169297550254,519.0447035083217,available
50,48,101,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,168341.47414889577,0.7510029952644484,8765.386243322399,1,1,0.02,205.44823136024135,396.0313956927978,1.25373503578885e-07,43.01972450451754,157776.95237980317,10000.0,45.45433841507767,0.02272716920753884,519.0447035083217,available
50,48,101,full,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,168342.88002968353,0.10756952631583436,8765.386243322399,1,1,0.02,205.76343821554215,396.02095833259995,9.008545021060854e-10,43.01972450451754,157776.95237980317,10000.0,45.454395285727976,0.02272719764286399,520.4505273969933,available
50,48,101,full,2,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,168342.8799746716,0.10756952631583436,8765.386243322399,1,1,0.02,205.45961538578217,394.81177768372936,2.7829941018353566e-07,43.01972450451754,157776.95237980317,10000.0,45.45434030128377,0.022727170150641886,520.4505273969933,available
50,48,102,fixed_contacts,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U5_1,165464.80083287775,1.4484693178647108,8582.03449396499,2,2,0.04,197.3894549248917,323.115973547405,4.689013621828053e-09,56.62985104429757,154476.62089136982,10000.0,316.8401380823044,0.15842006904115222,671.1813833565761,available
50,48,102,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U5_1,165464.80083281948,1.4484693178647108,8582.03449396499,2,2,0.04,195.59604430619072,323.11597338733833,1.2282629313631332e-07,56.62985104429757,154476.62089136982,10000.0,316.8401380240684,0.1584200690120342,671.1813833565761,available
50,48,102,fixed_contacts,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U5_1,165466.16642955676,0.10315057448806977,8582.03449396499,2,2,0.04,198.00083737355126,323.08390891848023,1.1033876035071444e-09,56.62985104429757,154476.62089136982,10000.0,316.840269041127,0.1584201345205635,672.5468490113068,available
50,48,102,fixed_contacts,2,reconstructed,True,optimal,True,True,5.046468293750711e-14,upload_epi::G_U2_1,165466.1663164984,0.10315057448806977,8582.03449396499,2,2,0.04,197.71385237136792,322.8527054111993,2.3708111029918655e-07,56.62985104429757,154476.62089136982,10000.0,316.8401560392554,0.1584200780196277,672.5468490113068,available
50,48,102,fixed_task_route,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,221790.31420286337,1.597532488199559,11723.213931026015,2,2,0.04,213.16844143488805,401.1407122149323,3.1492390917264856e-09,50.79233002485952,211017.85075846827,10000.0,316.84013805538154,0.15842006902769076,455.4648862706872,available
50,48,102,fixed_task_route,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,221790.31420283194,1.597532488199559,11723.213931026015,2,2,0.04,211.26845651620764,401.1407111102724,7.946454161356087e-08,50.79233002485952,211017.85075846827,10000.0,316.84013802396396,0.158420069011982,455.4648862706872,available
50,48,102,fixed_task_route,2,saved,True,optimal,True,True,3.099786134845446e-06,upload_epi::G_U2_1,221792.1653701298,0.5432061372064201,11723.213931026015,2,2,0.04,213.68819677075658,400.6989746492722,8.665779205330182e-11,50.79233002485952,211017.85075846827,10000.0,316.8402898087503,0.15842014490437517,457.3159017078926,available
50,48,102,fixed_task_route,2,reconstructed,True,optimal,True,True,5.230892031518634e-06,deadline::S17,221792.1652354559,0.5432061372064201,11723.213931026015,2,2,0.04,213.0514623161392,398.5663549743854,-1.8204673324362375e-09,50.79233002485952,211017.85075846827,10000.0,316.84015520215274,0.15842007760107635,457.3159017078926,available
50,48,102,full,1,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,161964.93574328758,1.485330280289781,8399.397610220913,2,2,0.04,193.15339947730354,334.3651951930729,8.77889760886319e-10,39.88178077863158,151189.15698397643,10000.0,229.23230278952693,0.11461615139476346,546.4318403702487,available
50,48,102,full,1,reconstructed,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,161964.93574328272,1.485330280289781,8399.397610220913,2,2,0.04,192.3963548019867,334.3651951467229,3.390510983081185e-08,39.88178077863158,151189.15698397643,10000.0,229.23230278468162,0.11461615139234081,546.4318403702487,available
50,48,102,full,2,saved,True,optimal,True,True,0.0,nonnegative::tau_s::G_U2_1,161966.26967122796,0.16703895925515222,8399.397610220913,2,2,0.04,193.43707100985262,334.3553247216931,2.1253754312056117e-09,39.88178077863158,151189.15698397643,10000.0,229.23240071578152,0.11461620035789076,547.765670335405,available
50,48,102,full,2,reconstructed,True,optimal,True,True,4.037174635000569e-13,upload_epi::G_U1_1,161966.26958949908,0.16703895925515222,8399.397610220913,2,2,0.04,192.99889010069506,334.0398592244727,2.1431358732115768e-07,39.88178077863158,151189.15698397643,10000.0,229.2323190277313,0.11461615951386565,547.765670335405,available
50,49,100,fixed_contacts,1,saved,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S3,164773.0315659865,0,8561.891230370064,0,0,0.0,192.2179820514925,372.13845436879245,3.0601086109527387e-09,,154114.04214666114,10000.0,0.0,0.0,658.9894193253467,not_applicable_all_local
50,49,100,fixed_contacts,1,reconstructed,True,optimal,True,True,0.0,nonnegative::local_cpu_ghz::S3,164773.0315659865,0,8561.891230370064,0,0,0.0,192.21798193639887,372.138453976301,8.523517180947238e-08,,154114.04214666114,10000.0,0.0,0.0,658.9894193253467,not_applicable_all_local
